country,university,link,abbre
BD,"University of Asia Pacific, Dhanmondi",http://www.uap-bd.edu/,uap-bd
BD,University of Chittagong,http://www.cu.ac.bd/,cu
BD,University of Development Alternative,http://www.uoda.edu.bd/,uoda
BD,University of Dhaka,http://www.du.ac.bd/,du
BD,University of Information Technology & Sciences,http://www.uits.edu.bd/,uits
BD,University of Liberal Arts,http://www.ulab.edu.bd/,ulab
BD,University of Rajshahi,http://www.ru.ac.bd/,ru
BD,University of Science & Technology Chittagong,http://www.ustc.ac.bd/,ustc
BD,World University of Bangladesh,http://www.wub.edu/,wub
BE,Brexgata University Academy,http://www.brexgata.eu/,brexgata
BE,Brussels Management School (ICHEC),http://www.ichec.be/,ichec
BE,Brussels School of International Studies,http://www.ukc.ac.uk/international/bsis/,ukc
BE,College of Europe,http://www.coleurope.eu/,coleurope
BE,Continental Theological Seminary,http://www.ctsem.edu/,ctsem
BE,ECAM - Institut Supérieur Industriel,http://www.ecam.be/,ecam
BE,EHSAL - Europese Hogeschool Brussel,http://www.ehsal.be/,ehsal
BE,Erasmushogeschool Brussel,http://www.ehb.be/,ehb
BE,European Carolus Magnus University,http://www.carolus-magnus-university.eu/,carolus-magnus-university
BE,European International University,http://www.europeaniu.org/,europeaniu
BE,"Evangelische Theologische Faculteit, Leuven",http://www.etf.edu/,etf
BE,Faculté Polytechnique de Mons,http://www.fpms.ac.be/,fpms
BE,Facultés Universitaires Catholiques de Mons,http://www.fucam.ac.be/,fucam
BE,Facultés Universitaires Notre-Dame de la Paix,http://www.fundp.ac.be/,fundp
BE,Facultés Universitaires Saint-Louis,http://www.fusl.ac.be/,fusl
BE,Faculté Universitaire des Sciences Agronomiques de Gembloux,http://www.fsagx.ac.be/,fsagx
BE,Fondation Universitaire Luxembourgeoise,http://www.ful.ac.be/,ful
BE,Hasselt University,http://www.uhasselt.be/,uhasselt
BE,Hogere Zeevaartschool - Maritime Academy,http://www.hzs.be/,hzs
BE,Hogeschool Antwerpen,http://www.ha.be/,ha
BE,"Hogeschool voor Wetenschap en Kunst (VLEKHO), Brussel",http://www.vlekho.be/,vlekho
BE,Hogeschool voor Wetenschap & Kunst,http://www.wenk.be/,wenk
BE,Hogeschool West-Vlaanderen (TU),http://www.howest.be/,howest
BE,Karel De Grote Hogeschool,http://www.kdg.be/,kdg
BE,Katholieke Hogeschool Kempen,http://www.khk.be/,khk
BE,Katholieke Hogeschool Leuven,http://www.khleuven.be/,khleuven
BE,Katholieke Hogeschool Limburg,http://www.khlim.be/,khlim
BE,Katholieke Universiteit Brussel,http://www.kubrussel.ac.be/,kubrussel
BE,Katholieke Universiteit Leuven,http://www.kuleuven.ac.be/,kuleuven
BE,"Katholieke Universiteit Leuven, Campus Kortrijk",http://www.kulak.ac.be/,kulak
BE,Royal Military Academy,http://www.rma.ac.be/,rma
BE,Thierry Graduate School of Leadership,http://www.thierryschool.org/,thierryschool
BE,United Business Institute,http://www.ubi.edu/,ubi
BE,Université Catholique de Louvain,http://www.ucl.ac.be/,ucl
BE,Université de Liège,http://www.ulg.ac.be/,ulg
BE,Université de Mons-Hainaut,http://www.umh.ac.be/,umh
BE,Universiteit Antwerpen,http://www.ua.ac.be/,ua
BE,Universiteit Antwerpen Management School,http://www.uams.be/,uams
BE,"Universiteit Antwerpen, UFSIA",http://www.ufsia.ac.be/,ufsia
BE,Universiteit Gent,http://www.rug.ac.be/,rug
BE,Université Libre de Bruxelles,http://www.ulb.ac.be/,ulb
BE,Vesalius College,http://www.vesalius.edu/,vesalius
BE,Vlerick Leuven Gent Management School,http://www.vlerick.be/,vlerick
BE,Vrije Universiteit Brussel,http://www.vub.ac.be/,vub
BF,Université de Ouagadougou,http://www.univ-ouaga.bf/,univ-ouaga
BG,"Academy of Economics ""Dimitur A. Tscenov""",http://www.uni-svishtov.bg/,uni-svishtov
BG,"Academy of Music, Dance and Fine Arts",http://amti.hit.bg/,hit
BG,Agricultural University of Plovdiv,http://www.au-plovdiv.bg/,au-plovdiv
BG,American University in Bulgaria,http://www.aubg.bg/,aubg
BG,Bourgas Free University,http://www.bfu.bg/,bfu
BG,"Bourgas University ""Prof. Assen Zlatarov""",http://www.btu.bg/,btu
BG,City University Programs in Bulgaria ,http://www.cityu.bg/,cityu
BG,International University College,http://www.vumk.eu/,vumk
BG,Medical University of Sofia,http://www.mu-sofia.bg/,mu-sofia
BG,Medical University Pleven,http://www.mu-pleven.bg/,mu-pleven
BG,Medical University Plovdiv,http://www.meduniversity-plovdiv.bg/,meduniversity-plovdiv
BG,Medical University Varna,http://www.mu-varna.bg/,mu-varna
BG,Military University Shoumen,http://www.pv-ma.bg/,pv-ma
BG,"National Academy for Theatre and Film Arts ""Krustju Sarafov""",http://www.natfiz.bg/,natfiz
BG,National Academy of Arts,http://www.nha-bg.org/,nha-bg
BG,"National Academy of Music ""Pantcho Vladigerov""",http://www.nma.bg/,nma
BG,National Sports Academy Sofia,http://www.nsa.bg/,nsa
BG,New Bulgarian University,http://www.nbu.bg/,nbu
BG,"Shoumen University ""Konstantin Preslavski""",http://www.shu-bg.net/,shu-bg
BG,"Sofia University ""St. Kliment Ohridski""",http://www.uni-sofia.bg/,uni-sofia
BG,"South-West University ""Neofit Rilski""",http://www.swu.bg/,swu
BG,Technical University of Gabrovo,http://www.tugab.bg/,tugab
BG,Technical University of Sofia,http://www.tu-sofia.bg/,tu-sofia
BG,Technical University of Varna,http://www.tu-varna.acad.bg/,tu-varna
BG,Trakia University Stara Zagora,http://www.uni-sz.bg/,uni-sz
BG,"University of Architecture, Civil Engineering and Geodesy",http://www.uacg.bg/,uacg
BG,University of Chemical Technology and Metallurgy,http://www.uctm.edu/,uctm
BG,University of Economics Varna,http://www.ue-varna.bg/,ue-varna
BG,University of Food Technology,http://www.uft-plovdiv.bg/,uft-plovdiv
BG,University of Forestry Sofia,http://www.ltu.bg/,ltu
BG,"University of Mining and Geology ""St. Ivan Rils""",http://www.mgu.bg/,mgu
BG,University of National and World Economy,http://www.unwe.acad.bg/,unwe
BG,University of Plovdiv,http://www.uni-plovdiv.bg/,uni-plovdiv
BG,University of Rousse,http://www.ru.acad.bg/,ru
BG,Varna Free University,http://www.vfu.bg/,vfu
BG,"Veliko Turnovo University ""Cyril and Methodius""",http://www.uni-vt.bg/,uni-vt
BH,Al Ahlia University,http://www.ahliauniversity.org/,ahliauniversity
BH,Ama International University,http://www.amaiu.edu.bh/,amaiu
BH,Applied Science University,http://www.asu.edu.bh/,asu
BH,Arabian Gulf University,http://www.agu.edu.bh/,agu
BH,Arab Open University,http://www.aou.org.bh/,aou
BH,Bahrain Polytechnic,http://www.polytechnic.bh/,polytechnic
BH,Gulf University College,http://www.gulfuniversity.net/,gulfuniversity
BH,New York Instiute of Technology,http://www.nyit.edu.bh/,nyit
BH,RCSI-Medical University of Bahrain,http://www.rcsi-mub.com/,rcsi-mub
BH,The Kingdom University,http://www.ku.edu.bh/,ku
BH,University College Bahrain,http://www.ucb.edu.bh/,ucb
BH,University of Bahrain,http://www.uob.edu.bh/,uob
BI,Hope Africa University,http://hopeafricauniversity.org/,org/
BI,Université du Burundi,http://www.ub.edu.bi/,ub
BI,Université Lumière de Bujumbura,http://www.ulbu.bi/,ulbu
BJ,Espam Formation University,http://www.espam-formationuc.org/,espam-formationuc
BJ,Houdegbe North American University Benin,http://www.hnaubenin.org/,hnaubenin
BJ,Université d'Abomey-Calavi (UAC),http://www.uac.bj/,uac
BM,Bermuda College,http://www.bercol.bm/,bercol
BN,Institut Teknologi Brunei,http://www.itb.edu.bn/,itb
BN,Universiti Islam Sultan Sharif Ali,http://www.unissa.edu.bn/,unissa
BN,University of Brunei Darussalam,http://www.ubd.edu.bn/,ubd
BO,Escuela Militar de Ingeniería,http://www.emi.edu.bo/,emi
BO,Universidad Adventista de Bolivia,http://www.uab.edu.bo/,uab
BO,Universidad Amazonica de Pando,http://www.uapnet.edu.bo/,uapnet
BO,Universidad Andina Simón Bolivar,http://www.uasb.edu.bo/,uasb
BO,"Universidad Autónoma del Beni ""José Ballivián""",http://www.uabjb.edu.bo/,uabjb
BO,Universidad Autónoma Gabriel René Moreno,http://www.uagrm.edu.bo/,uagrm
BO,Universidad Autónoma Juan Misael Saracho,http://www.uajms.edu.bo/,uajms
BO,Universidad Autónoma Tomás Frías,http://www.uatf.edu.bo/,uatf
BO,"Universidad Católica Boliviana, Cochabamba",http://www.ucbcba.edu.bo/,ucbcba
BO,"Universidad Católica Boliviana, La Paz",http://www.ucb.edu.bo/,ucb
BO,"Universidad Católica Boliviana, Santa Cruz",http://www.ucbscz.edu.bo/,ucbscz
BO,"Universidad Católica Boliviana, Tarija",http://www.ucbtja.edu.bo/,ucbtja
BO,Universidad Central,http://www.unicen.edu.bo/,unicen
BO,Universidad de Aquino Bolivia,http://www.udabol.edu.bo/,udabol
BO,Universidad Domingo Savio,http://www.upds.edu.bo/,upds
BO,Universidad Empresarial Mateo Kuljis,http://www.unikuljis.edu.bo/,unikuljis
BO,Universidad Juan Misael Saracho,http://www.uajms.edu.bo/,uajms
BO,Universidad Los Andes,http://www.udelosandes.edu.bo/,udelosandes
BO,Universidad Mayor de San Andrés,http://www.umsanet.edu.bo/,umsanet
BO,Universidad Mayor de San Simón,http://www.umss.edu.bo/,umss
BO,Universidad Nacional Siglo XX Llallagua,http://www.unsxx.edu.bo/,unsxx
BO,Universidad Nuestra Senora de La Paz,http://www.unslp.edu.bo/,unslp
BO,Universidad NUR,http://www.nur.edu/,nur
BO,Universidad Privada Abierta Latinoamericana,http://www.upal.edu/,upal
BO,Universidad Privada Boliviana,http://www.upb.edu/,upb
BO,Universidad Privada del Valle,http://www.univalle.edu/,univalle
BO,Universidad Privada de Santa Cruz de la Sierra,http://www.upsa.edu.bo/,upsa
BO,Universidad Privada Franz Tamayo (UNIFRANZ),http://www.unifranz.edu.bo/,unifranz
BO,Universidad Salesiana de Bolivia,http://www.usalesiana.edu.bo/,usalesiana
BO,Universidad San Francisco Xavier,http://www.usfx.info/,usfx
BO,Universidad San Francisco Xavier de Chuquisaca,http://www.usfx.edu.bo/,usfx
BO,Universidad Técnica de Oruro,http://www.uto.edu.bo/,uto
BR,Centro Regional Universitário de Espiríto Santo do Pinhal,http://www.creupi.br/,creupi
BR,Centro Universitário Adventista de São Paulo,http://www.unasp.edu.br/,unasp
BR,Centro Universitário Barao de Maua,http://www.baraodemaua.br/,baraodemaua
BR,Centro Universitário Claretiano,http://www.claretiano.edu.br/,claretiano
BR,Centro Universitário de Araraquara,http://www.uniara.com.br/,uniara
BR,Centro Universitário de João Pessoa,http://www.unipe.br/,unipe
BR,Centro Universitário Monte Serrat,http://www.unimonte.br/,unimonte
BR,Centro Universitário Newton Paiva,http://www.newtonpaiva.br/,newtonpaiva
BR,Centro Universitário Plinio Leite,http://www.unipli.com.br/,unipli
BR,Centro Universitário Senac,http://www.sp.senac.br/,sp
BR,Centro Universitário Serra dos Órgãos,http://www.unifeso.edu.br/,unifeso
BR,EMESCAM - Escola Superior de Ciências da Santa Casa de Misericórdia de Vitória,http://www.emescam.br/,emescam
BR,FAAP - Fundação Armando Alvares Penteado,http://www.faap.br/,faap
BR,Faculdade Integradas do Ceará,http://www.fic.br/,fic
BR,Faculdade Italo Brasileira,http://www.italo.br/,italo
BR,Faculdade Jaguariúna,http://www.faj.br/,faj
BR,Faculdades Integradas Curitiba,http://www.faculdadescuritiba.br/,faculdadescuritiba
BR,Faculdades Integradas do Brasil - UNIBRASIL,http://www.unibrasil.com.br/,unibrasil
BR,Faculdades Integradas Toledo,http://www.toledo.br/,toledo
BR,Faculdades Integradas UPIS,http://www.upis.br/,upis
BR,FAE Business School - Faculdade de Administração e Economia,http://www.fae.edu/,fae
BR,Fundação Educacional de Ituverava,http://www.feituverava.com.br/,feituverava
BR,Instituto Mauá de Tecnologia,http://www.maua.br/,maua
BR,Instituto Nacional de Matemática Pura e Aplicada - IMPA,http://www.impa.br/,impa
BR,Instituto Tecnológico de Aeronáutica,http://www.ita.br/,ita
BR,Pontifícia Universidade Católica de Campinas,http://www.puccamp.br/,puccamp
BR,Pontifícia Universidade Católica de Minas Gerais,http://www.pucminas.br/,pucminas
BR,Pontifícia Universidade Católica de São Paulo,http://www.pucsp.br/,pucsp
BR,Pontificia Universidade Católica do Paraná,http://www.pucpr.br/,pucpr
BR,Pontifícia Universidade Católica do Rio de Janeiro,http://www.puc-rio.br/,puc-rio
BR,Pontifícia Universidade Católica do Rio Grande do Sul,http://www.pucrs.br/,pucrs
BR,Universidade Bandeirante de São Paulo,http://www.uniban.br/,uniban
BR,Universidade Braz Cubas,http://www.brazcubas.br/,brazcubas
BR,Universidade Camilo Castelo Branco,http://www.unicastelo.br/,unicastelo
BR,Universidade Candido Mendes,http://www.candidomendes.br/,candidomendes
BR,Universidade Castelo Branco,http://www.castelobranco.br/,castelobranco
BR,Universidade Católica de Brasília,http://www.ucb.br/,ucb
BR,Universidade Católica de Goiás,http://www.ucg.br/,ucg
BR,Universidade Católica de Pelotas,http://www.ucpel.tche.br/,ucpel
BR,Universidade Católica de Pernambuco,http://www.unicap.br/,unicap
BR,Universidade Católica de Petrópolis,http://www.ucp.br/,ucp
BR,Universidade Católica de Salvador,http://www.ucsal.br/,ucsal
BR,Universidade Católica de Santos,http://www.unisantos.com.br/,unisantos
BR,Universidade Católica Dom Bosco,http://www.unibosco.br/,unibosco
BR,Universidade Cidade de São Paulo,http://www.unicid.br/,unicid
BR,Universidade Cruzeiro do Sul,http://www.unicsul.br/,unicsul
BR,Universidade da Amazônia,http://www.unama.br/,unama
BR,Universidade da Região da Campanha,http://www.urcamp.tche.br/,urcamp
BR,Universidade de Alfenas,http://www.unifenas.br/,unifenas
BR,Universidade de Brasília,http://www.unb.br/,unb
BR,Universidade de Caxias do Sul,http://www.ucs.tche.br/,ucs
BR,Universidade de Cruz Alta,http://www.unicruz.tche.br/,unicruz
BR,Universidade de Fortaleza,http://www.unifor.br/,unifor
BR,Universidade de Franca,http://www.unifran.br/,unifran
BR,Universidade de Guarulhos,http://www.ung.br/,ung
BR,Universidade de Itaúna,http://web.prover.com.br/fui/,prover
BR,Universidade de Marília,http://www.unimar.br/,unimar
BR,Universidade de Mogi das Cruzes,http://www.umc.br/,umc
BR,Universidade de Nova Iguaçu,http://www.unig.br/,unig
BR,Universidade de Passo Fundo,http://www.upf.tche.br/,upf
BR,Universidade de Pernambuco,http://www.upe.br/,upe
BR,Universidade de Ribeirão Preto,http://www.unaerp.br/,unaerp
BR,Universidade de Santa Cruz do Sul,http://www.unisc.br/,unisc
BR,Universidade de Santo Amaro,http://www.unisa.br/,unisa
BR,Universidade de São Paulo,http://www.usp.br/,usp
BR,Universidade de Taubaté,http://www.unitau.br/,unitau
BR,Universidade de Tocantins,http://www.pop-to.rnp.br/,pop-to
BR,Universidade de Uberaba,http://www.uniube.br/,uniube
BR,Universidade de Vila Velha,http://www.uvv.br/,uvv
BR,Universidade do Amazonas,http://www.fua.br/,fua
BR,Universidade do Estado da Bahia,http://www.uneb.br/,uneb
BR,Universidade do Estado de Santa Catarina,http://www.udesc.br/,udesc
BR,Universidade do Estado do Rio de Janeiro,http://www.uerj.br/,uerj
BR,Universidade do Estado do Rio Grande do Norte,http://www.uern.br/,uern
BR,Universidade do Extremo Sul Catarinense,http://www.unesc.rct-sc.br/,unesc
BR,Universidade do Grande Rio,http://www.unigranrio.br/,unigranrio
BR,Universidade do Oeste de Santa Catarina,http://www.unoesc.edu.br/,unoesc
BR,Universidade do Oeste Paulista,http://www.unoeste.br/,unoeste
BR,Universidade do Rio de Janeiro,http://www.unirio.br/,unirio
BR,Universidade do Rio Grande,http://www.furg.br/,furg
BR,Universidade do Sagrado Coração,http://www.usc.br/,usc
BR,Universidade do Sul de Santa Catarina,http://www.unisul.br/,unisul
BR,Universidade do Vale do Itajaí,http://www.univali.rct-sc.br/,univali
BR,Universidade Estácio de Sá,http://www.estacio.br/,estacio
BR,Universidade Estadual da Paraíba,http://www.uepb.edu.br/,uepb
BR,Universidade Estadual de Campinas,http://www.unicamp.br/,unicamp
BR,Universidade Estadual de Feira de Santana,http://www.uefs.br/,uefs
BR,Universidade Estadual de Londrina,http://www.uel.br/,uel
BR,Universidade Estadual de Maringá,http://www.uem.br/,uem
BR,Universidade Estadual de Montes Claros,http://www.unimontes.br/,unimontes
BR,Universidade Estadual de Ponta Grossa,http://www.uepg.br/,uepg
BR,Universidade Estadual de Santa Cruz,http://www.uesc.br/,uesc
BR,Universidade Estadual do Ceará,http://www.uece.br/,uece
BR,Universidade Estadual do Centro-Oeste,http://www.unicentro.br/,unicentro
BR,Universidade Estadual do Maranhão,http://www.uema.br/,uema
BR,Universidade Estadual do Norte Fluminense,http://www.uenf.br/,uenf
BR,Universidade Estadual do Oeste do Paraná,http://www.unioeste.br/,unioeste
BR,Universidade Estadual do Piauí,http://www.uespi.br/,uespi
BR,Universidade Estadual do Vale do Acaraú,http://www.uvanet.br/,uvanet
BR,Universidade Estadual Paulista,http://www.unesp.br/,unesp
BR,Universidade Estadual Sudoeste da Bahia,http://www.uesb.br/,uesb
BR,Universidade Federal da Bahia,http://www.ufba.br/,ufba
BR,Universidade Federal da Grande Dourados,http://www.ufgd.edu.br/,ufgd
BR,Universidade Federal da Paraíba,http://www.ufpb.br/,ufpb
BR,Universidade Federal de Alagoas,http://www.ufal.br/,ufal
BR,Universidade Federal de Campina Grande,http://www.ufcg.edu.br/,ufcg
BR,Universidade Federal de Goiás,http://www.ufg.br/,ufg
BR,Universidade Federal de Juiz de Fora,http://www.ufjf.br/,ufjf
BR,Universidade Federal de Lavras,http://www.ufla.br/,ufla
BR,Universidade Federal de Mato Grosso,http://www.ufmt.br/,ufmt
BR,Universidade Federal de Mato Grosso do Sul,http://www.ufms.br/,ufms
BR,Universidade Federal de Minas Gerais,http://www.ufmg.br/,ufmg
BR,Universidade Federal de Ouro Preto,http://www.ufop.br/,ufop
BR,Universidade Federal de Pelotas,http://www.ufpel.tche.br/,ufpel
BR,Universidade Federal de Pernambuco,http://www.ufpe.br/,ufpe
BR,Universidade Federal de Rondônia,http://www.unir.br/,unir
BR,Universidade Federal de Roraima,http://www.technet.com.br/vestibular/,technet
BR,Universidade Federal de Santa Catarina,http://www.ufsc.br/,ufsc
BR,Universidade Federal de Santa Maria,http://www.ufsm.br/,ufsm
BR,Universidade Federal de São Carlos,http://www.ufscar.br/,ufscar
BR,Universidade Federal de São Paulo,http://www.epm.br/,epm
BR,Universidade Federal de Sergipe,http://www.ufs.br/,ufs
BR,Universidade Federal de Uberlândia,http://www.ufu.br/,ufu
BR,Universidade Federal de Viçosa,http://www.ufv.br/,ufv
